wave flux
6060.622 35833.86
6060.672 35718.875
6060.722 35593.66
6060.772 35524.14
6060.822 35209.418
6060.872 35102.105
6060.922 35438.895
6060.972 35449.035
6061.022 35566.977
6061.072 35604.945
6061.122 35546.95
6061.172 35753.844
6061.222 35680.52
6061.272 35410.96
6061.322 35568.035
6061.372 35646.105
6061.422 35609.465
6061.472 35583.3
6061.522 35424.637
6061.5721 35333.46
6061.6221 35538.227
6061.6721 35688.19
6061.7221 35605.61
6061.7721 35400.684
6061.8221 35238.74
6061.8721 34963.977
6061.9221 35401.965
6061.9721 35142.723
6062.0221 35317.08
6062.0721 35446.746
6062.1221 35350.62
6062.1721 35388.25
6062.2221 35687.312
6062.2721 35310.242
6062.3221 35383.094
6062.3721 35260.95
6062.4221 35177.02
6062.4721 35130.727
6062.5221 34875.992
6062.5721 34982.258
6062.6221 35204.46
6062.6721 35196.934
6062.7221 35337.395
6062.7721 35608.734
6062.8221 35692.668
6062.8721 35385.273
6062.9221 35175.918
6062.9721 35635.258
6063.0221 35538.0
6063.0721 35335.797
6063.1221 35219.363
6063.1721 35157.484
6063.2222 35135.484
6063.2722 35476.516
6063.3222 35568.555
6063.3722 35210.316
6063.4222 35291.227
6063.4722 35511.754
6063.5222 35444.67
6063.5722 35134.363
6063.6222 35194.1
6063.6722 35221.195
6063.7222 35179.95
6063.7722 35075.18
6063.8222 35120.63
6063.8722 35278.32
6063.9222 35363.65
6063.9722 35255.312
6064.0222 35061.676
6064.0722 35328.848
6064.1222 35413.53
6064.1722 35367.824
6064.2222 35237.14
6064.2722 35201.58
6064.3222 35416.414
6064.3722 35574.355
6064.4222 35213.895
6064.4722 35317.805
6064.5222 35422.184
6064.5722 35350.234
6064.6222 35098.957
6064.6722 34997.76
6064.7222 35560.156
6064.7722 35041.566
6064.8223 35152.766
6064.8723 35354.703
6064.9223 35087.11
6064.9723 34950.375
6065.0223 35190.938
6065.0723 35365.72
6065.1223 35504.555
6065.1723 35396.1
6065.2223 35108.285
6065.2723 35124.93
6065.3223 35383.215
6065.3723 35503.383
6065.4223 35406.64
6065.4723 35389.215
6065.5223 35025.613
6065.5723 35376.137
6065.6223 34941.484
6065.6723 35041.9
6065.7223 35250.242
6065.7723 35231.75
6065.8223 35131.27
6065.8723 35159.605
6065.9223 35103.957
6065.9723 34943.02
6066.0223 35001.254
6066.0723 35233.867
6066.1223 35566.3
6066.1723 35636.758
6066.2223 35352.29
6066.2723 35221.03
6066.3223 34840.645
6066.3723 34976.543
6066.4223 34960.53
6066.4724 35366.707
6066.5224 35316.99
6066.5724 35048.15
6066.6224 35006.582
6066.6724 34843.598
6066.7224 35543.734
6066.7724 34886.094
6066.8224 34853.113
6066.8724 35235.562
6066.9224 35359.33
6066.9724 35364.445
6067.0224 35336.586
6067.0724 35035.652
6067.1224 35242.62
6067.1724 35040.76
6067.2224 35112.94
6067.2724 34920.062
6067.3224 34764.688
6067.3724 34914.074
6067.4224 35109.266
6067.4724 34962.414
6067.5224 34784.473
6067.5724 35061.133
6067.6224 35203.78
6067.6724 35165.31
6067.7224 34926.098
6067.7724 34882.484
6067.8224 35025.086
6067.8724 35103.04
6067.9224 34984.785
6067.9724 34644.17
6068.0224 34950.965
6068.0725 35053.12
6068.1225 35227.934
6068.1725 35055.82
6068.2225 35029.773
6068.2725 35079.043
6068.3225 34893.65
6068.3725 34896.9
6068.4225 35036.5
6068.4725 35268.656
6068.5225 35189.254
6068.5725 35089.875
6068.6225 34960.48
6068.6725 34903.312
6068.7225 34936.504
6068.7725 35052.17
6068.8225 35226.297
6068.8725 34761.035
6068.9225 35205.008
6068.9725 35057.836
6069.0225 35101.01
6069.0725 34884.23
6069.1225 34900.406
6069.1725 35161.363
6069.2225 35223.54
6069.2725 35123.094
6069.3225 35007.72
6069.3725 34945.336
6069.4225 34917.46
6069.4725 35079.105
6069.5225 35353.188
6069.5725 35284.75
6069.6225 34884.74
6069.6725 34586.766
6069.7226 34823.383
6069.7726 35578.348
6069.8226 35158.277
6069.8726 35132.36
6069.9226 35114.168
6069.9726 35103.18
6070.0226 34546.137
6070.0726 34553.0
6070.1226 34857.477
6070.1726 34669.5
6070.2226 35022.105
6070.2726 34907.94
6070.3226 34710.637
6070.3726 34861.348
6070.4226 34895.46
6070.4726 34631.72
6070.5226 34642.992
6070.5726 34905.598
6070.6226 35049.1
6070.6726 35041.5
6070.7226 35077.566
6070.7726 34544.09
6070.8226 35045.84
6070.8726 35255.438
6070.9226 35264.246
6070.9726 35108.973
6071.0226 34959.355
6071.0726 34930.75
6071.1226 34890.293
6071.1726 34800.004
6071.2226 34839.582
6071.2726 34507.938
6071.3226 34920.832
6071.3727 35079.27
6071.4227 35531.312
6071.4727 34952.695
6071.5227 35143.88
6071.5727 35320.023
6071.6227 35302.13
6071.6727 35235.023
6071.7227 34917.61
6071.7727 34857.11
6071.8227 34955.363
6071.8727 34971.33
6071.9227 35139.58
6071.9727 35408.16
6072.0227 34418.836
6072.0727 34611.832
6072.1227 35011.113
6072.1727 34911.555
6072.2227 34992.1
6072.2727 34843.46
6072.3227 35068.89
6072.3727 35404.56
6072.4227 35259.953
6072.4727 35224.535
6072.5227 35390.81
6072.5727 35131.727
6072.6227 34940.33
6072.6727 34856.625
6072.7227 34887.066
6072.7727 35008.133
6072.8227 35034.242
6072.8727 35131.797
6072.9227 35340.88
6072.9728 34980.707
6073.0228 35002.258
6073.0728 34965.36
6073.1228 35145.297
6073.1728 34982.27
6073.2228 34869.887
6073.2728 35014.97
6073.3228 35057.473
6073.3728 35222.03
6073.4228 35444.008
6073.4728 35253.574
6073.5228 35108.027
6073.5728 35040.375
6073.6228 34973.582
6073.6728 34912.574
6073.7228 35105.15
6073.7728 34813.55
6073.8228 34679.83
6073.8728 34645.613
6073.9228 34777.914
6073.9728 35071.05
6074.0228 35242.48
6074.0728 35180.15
6074.1228 34791.277
6074.1728 34477.812
6074.2228 34061.56
6074.2728 33872.125
6074.3228 33844.957
6074.3728 33947.336
6074.4228 34262.273
6074.4728 34435.45
6074.5228 34678.293
6074.5728 34935.625
6074.6229 34924.18
6074.6729 35037.35
6074.7229 35323.016
6074.7729 35251.617
6074.8229 35184.973
6074.8729 35263.383
6074.9229 35387.934
6074.9729 35052.03
6075.0229 34741.21
6075.0729 34943.9
6075.1229 35120.65
6075.1729 35106.777
6075.2229 35012.484
6075.2729 35126.51
6075.3229 35202.758
6075.3729 35230.16
6075.4229 34877.254
6075.4729 35141.406
6075.5229 35208.086
6075.5729 35114.305
6075.6229 35192.41
6075.6729 35155.742
6075.7229 35033.133
6075.7729 35009.66
6075.8229 35157.926
6075.8729 35361.1
6075.9229 35130.527
6075.9729 35178.453
6076.0229 35314.21
6076.0729 35154.285
6076.1229 35167.477
6076.1729 35237.68
6076.223 35310.363
6076.273 35276.664
6076.323 35385.53
6076.373 35669.457
6076.423 35570.625
6076.473 35405.22
6076.523 35284.086
6076.573 35621.465
6076.623 35314.76
6076.673 35020.594
6076.723 35374.81
6076.773 35217.38
6076.823 35126.37
6076.873 35225.957
6076.923 35289.355
6076.973 35323.2
6077.023 35304.625
6077.073 35117.703
6077.123 35351.11
6077.173 35586.18
6077.223 35382.387
6077.273 35228.48
6077.323 33892.81
6077.373 30986.41
6077.423 34198.7
6077.473 35534.918
6077.523 35339.305
6077.573 35119.668
6077.623 35103.656
6077.673 35141.066
6077.723 35109.055
6077.773 35426.367
6077.823 35444.113
6077.8731 35023.164
6077.9231 35180.58
6077.9731 35299.66
6078.0231 35385.37
6078.0731 35446.22
6078.1231 35315.82
6078.1731 35130.07
6078.2231 34973.68
6078.2731 35000.28
6078.3231 35064.99
6078.3731 35151.555
6078.4231 35401.8
6078.4731 35193.797
6078.5231 34855.37
6078.5731 35186.285
6078.6231 35322.098
6078.6731 35321.902
6078.7231 35168.312
6078.7731 35265.285
6078.8231 35468.355
6078.8731 35710.41
6078.9231 35398.086
6078.9731 35274.566
6079.0231 35312.63
6079.0731 35531.0
6079.1231 35151.812
6079.1731 34872.51
6079.2231 34960.895
6079.2731 35217.66
6079.3231 35426.15
6079.3731 35576.37
6079.4231 35612.266
6079.4732 35478.47
6079.5232 35348.957
6079.5732 35391.258
6079.6232 35489.516
6079.6732 35449.97
6079.7232 35254.11
6079.7732 35367.418
6079.8232 35404.84
6079.8732 35383.004
6079.9232 35303.895
6079.9732 35400.184
6080.0232 35505.29
6080.0732 35545.92
6080.1232 35467.117
6080.1732 35471.207
6080.2232 35538.047
6080.2732 35514.742
6080.3232 35215.75
6080.3732 35070.742
6080.4232 35517.46
6080.4732 35650.805
6080.5232 35575.22
6080.5732 35344.445
6080.6232 35535.035
6080.6732 35224.324
6080.7232 34838.11
6080.7732 35122.234
6080.8232 35203.91
6080.8732 35155.086
6080.9232 34980.99
6080.9732 34963.844
6081.0232 35023.43
6081.0732 35092.008
6081.1233 34956.242
6081.1733 35210.445
6081.2233 35313.215
6081.2733 34891.547
6081.3233 35213.836
6081.3733 35311.38
6081.4233 35200.93
6081.4733 35283.785
6081.5233 35139.09
6081.5733 34909.336
6081.6233 34683.848
6081.6733 35173.508
6081.7233 35400.535
6081.7733 35271.285
6081.8233 35346.926
6081.8733 35402.992
6081.9233 35433.66
6081.9733 35418.57
6082.0233 35216.93
6082.0733 35095.61
6082.1233 35115.137
6082.1733 35309.02
6082.2233 35515.617
6082.2733 35576.98
6082.3233 35143.668
6082.3733 34972.465
6082.4233 34972.93
6082.4733 35126.098
6082.5233 34911.176
6082.5733 34953.31
6082.6233 35115.297
6082.6733 35130.86
6082.7233 35415.32
6082.7734 35530.4
6082.8234 35301.766
6082.8734 35492.746
6082.9234 35391.504
6082.9734 35135.492
6083.0234 35098.516
6083.0734 35280.867
6083.1234 35416.844
6083.1734 35392.984
6083.2234 35177.594
6083.2734 35242.5
6083.3234 35375.6
6083.3734 34963.23
6083.4234 35190.297
6083.4734 35431.777
6083.5234 35401.875
6083.5734 35405.824
6083.6234 35319.867
6083.6734 35198.797
6083.7234 35200.305
6083.7734 34992.355
6083.8234 34993.418
6083.8734 35402.64
6083.9234 35197.773
6083.9734 35083.82
6084.0234 35077.152
6084.0734 35221.688
6084.1234 35177.785
6084.1734 35183.383
6084.2234 35331.395
6084.2734 35369.656
6084.3234 35306.56
6084.3735 35226.746
6084.4235 35313.527
6084.4735 35214.105
6084.5235 35153.156
6084.5735 35201.605
6084.6235 35302.48
6084.6735 35224.23
6084.7235 35083.9
6084.7735 35087.383
6084.8235 35382.652
6084.8735 35366.32
6084.9235 34944.938
6084.9735 35093.05
6085.0235 35179.35
6085.0735 35134.035
6085.1235 34822.793
6085.1735 35192.504
6085.2235 35265.47
6085.2735 34973.984
6085.3235 35108.45
6085.3735 35114.207
6085.4235 35082.23
6085.4735 35085.062
6085.5235 35154.785
6085.5735 35110.48
6085.6235 34991.645
6085.6735 35026.082
6085.7235 35097.15
6085.7735 35166.37
6085.8235 35213.008
6085.8735 35020.14
6085.9235 34947.477
6085.9735 34987.566
6086.0236 35125.758
6086.0736 35055.676
6086.1236 35041.734
6086.1736 35154.47
6086.2236 35125.547
6086.2736 35250.723
6086.3236 35303.84
6086.3736 34962.195
6086.4236 35030.53
6086.4736 35061.773
6086.5236 35004.047
6086.5736 34990.54
6086.6236 35289.83
6086.6736 35500.28
6086.7236 35312.355
6086.7736 34992.484
6086.8236 34970.633
6086.8736 35116.87
6086.9236 35041.684
6086.9736 35014.023
6087.0236 35023.3
6087.0736 35051.508
6087.1236 34796.754
6087.1736 34979.5
6087.2236 35237.19
6087.2736 35072.742
6087.3236 34887.85
6087.3736 34920.863
6087.4236 35080.4
6087.4736 34708.375
6087.5236 34961.62
6087.5736 35317.98
6087.6237 35517.926
6087.6737 35105.344
6087.7237 34944.62
6087.7737 34991.48
6087.8237 35165.246
6087.8737 35072.195
6087.9237 34939.703
6087.9737 34830.383
6088.0237 34879.277
6088.0737 34783.88
6088.1237 34765.664
6088.1737 34999.36
6088.2237 35182.7
6088.2737 35178.22
6088.3237 35126.758
6088.3737 35364.75
6088.4237 35076.133
6088.4737 34774.383
6088.5237 34635.254
6088.5737 34995.902
6088.6237 35021.137
6088.6737 34913.844
6088.7237 34820.074
6088.7737 34849.297
6088.8237 34903.43
6088.8737 34971.8
6088.9237 35040.324
6088.9737 34794.473
6089.0237 34708.082
6089.0737 34848.48
6089.1237 34752.883
6089.1737 34890.32
6089.2237 35024.95
6089.2738 34977.906
6089.3238 34903.633
6089.3738 34976.188
6089.4238 35078.426
6089.4738 34954.77
6089.5238 34891.996
6089.5738 34767.707
6089.6238 34634.688
6089.6738 34973.094
6089.7238 35004.72
6089.7738 35018.766
6089.8238 35161.574
6089.8738 34956.203
6089.9238 34922.418
6089.9738 34943.746
6090.0238 34849.363
6090.0738 34900.664
6090.1238 34827.734
6090.1738 34729.14
6090.2238 35096.37
6090.2738 34986.44
6090.3238 34942.445
6090.3738 35094.773
6090.4238 34839.36
6090.4738 34796.402
6090.5238 34870.65
6090.5738 34989.61
6090.6238 35014.68
6090.6738 35017.008
6090.7238 34987.22
6090.7738 34899.582
6090.8238 35061.76
6090.8739 35083.74
6090.9239 34962.61
6090.9739 34924.195
6091.0239 35000.68
6091.0739 34945.438
6091.1239 34692.91
6091.1739 34627.32
6091.2239 34808.824
6091.2739 35014.11
6091.3239 35064.64
6091.3739 34992.94
6091.4239 34882.973
6091.4739 34841.703
6091.5239 35073.367
6091.5739 34890.39
6091.6239 34814.91
6091.6739 34853.453
6091.7239 34816.36
6091.7739 34732.098
6091.8239 34619.582
6091.8739 34538.168
6091.9239 34942.098
6091.9739 34918.504
6092.0239 34818.8
6092.0739 34837.594
6092.1239 34762.625
6092.1739 34567.9
6092.2239 34465.336
6092.2739 34705.617
6092.3239 34389.316
6092.3739 34567.91
6092.4239 34942.2
6092.4739 34820.883
6092.524 35124.137
6092.574 35198.805
6092.624 34995.19
6092.674 34658.945
6092.724 34789.9
6092.774 35057.23
6092.824 35269.117
6092.874 34829.688
6092.924 35092.297
6092.974 35238.05
6093.024 34872.035
6093.074 34779.527
6093.124 34716.414
6093.174 34732.598
6093.224 34877.387
6093.274 34821.637
6093.324 34936.28
6093.374 34995.88
6093.424 34698.492
6093.474 35050.848
6093.524 34954.71
6093.574 34648.71
6093.624 34735.24
6093.674 34752.426
6093.724 34887.152
6093.774 35055.67
6093.824 34910.023
6093.874 34781.297
6093.924 34861.2
6093.974 35125.805
6094.024 35203.47
6094.074 35251.24
6094.124 35121.832
6094.1741 34806.07
6094.2241 34678.98
6094.2741 34652.688
6094.3241 34685.59
6094.3741 34751.027
6094.4241 34720.83
6094.4741 34695.12
6094.5241 34730.207
6094.5741 34861.117
6094.6241 35005.977
6094.6741 35213.367
6094.7241 35270.59
6094.7741 34973.477
6094.8241 34948.13
6094.8741 34964.44
6094.9241 34909.65
6094.9741 34639.53
6095.0241 34721.27
6095.0741 34712.297
6095.1241 34634.555
6095.1741 34539.164
6095.2241 33948.633
6095.2741 33827.465
6095.3241 33958.395
6095.3741 33855.37
6095.4241 33983.523
6095.4741 34224.38
6095.5241 34530.8
6095.5741 34832.12
6095.6241 34898.797
6095.6741 34804.336
6095.7241 34665.465
6095.7742 34771.97
6095.8242 34856.023
6095.8742 34824.87
6095.9242 34645.51
6095.9742 34248.3
6096.0242 33919.51
6096.0742 33573.594
6096.1242 33239.766
6096.1742 33079.008
6096.2242 33211.367
6096.2742 33694.89
6096.3242 34315.324
6096.3742 34342.473
6096.4242 34468.777
6096.4742 34786.406
6096.5242 35147.984
6096.5742 34925.176
6096.6242 34902.75
6096.6742 34829.727
6096.7242 34776.457
6096.7742 35238.87
6096.8242 34865.46
6096.8742 34591.793
6096.9242 34580.727
6096.9742 34660.35
6097.0242 34739.375
6097.0742 34761.688
6097.1242 34731.7
6097.1742 34708.082
6097.2242 34816.582
6097.2742 34824.5
6097.3242 34764.098
6097.3742 34922.7
6097.4243 34909.324
6097.4743 34905.44
6097.5243 34844.36
6097.5743 34395.457
6097.6243 34732.703
6097.6743 34990.152
6097.7243 35008.16
6097.7743 34799.266
6097.8243 34513.7
6097.8743 34517.82
6097.9243 34730.332
6097.9743 34804.816
6098.0243 34809.63
6098.0743 34753.434
6098.1243 34714.164
6098.1743 34850.254
6098.2243 34825.82
6098.2743 34645.816
6098.3243 34255.6
6098.3743 33541.96
6098.4243 33174.707
6098.4743 32705.104
6098.5243 32369.016
6098.5743 32542.436
6098.6243 32683.309
6098.6743 33131.816
6098.7243 33771.42
6098.7743 34430.75
6098.8243 34562.74
6098.8743 34615.25
6098.9243 34689.816
6098.9743 34877.426
6099.0244 34939.01
6099.0744 34980.883
6099.1244 34952.938
6099.1744 34834.42
6099.2244 34875.09
6099.2744 34876.445
6099.3244 34824.66
6099.3744 34756.633
6099.4244 34990.312
6099.4744 35013.33
6099.5244 34932.38
6099.5744 34820.1
6099.6244 34802.758
6099.6744 34732.04
6099.7244 34884.18
6099.7744 35199.582
6099.8244 35235.258
6099.8744 34734.938
6099.9244 34594.12
6099.9744 34746.35
6100.0244 34745.273
6100.0744 34743.86
6100.1244 34709.785
6100.1744 34696.312
6100.2244 34783.66
6100.2744 34906.17
6100.3244 34758.98
6100.3744 34573.523
6100.4244 34581.5
6100.4744 35150.613
6100.5244 35131.66
6100.5744 34846.633
6100.6244 34553.19
6100.6745 34824.414
6100.7245 34833.86
6100.7745 34823.344
6100.8245 34841.38
6100.8745 34695.79
6100.9245 34792.836
6100.9745 34737.914
6101.0245 34631.383
6101.0745 34922.297
6101.1245 34544.04
6101.1745 34551.746
6101.2245 34745.383
6101.2745 34646.902
6101.3245 34725.574
6101.3745 34726.13
6101.4245 34649.19
6101.4745 34532.348
6101.5245 34908.836
6101.5745 34811.92
6101.6245 34667.617
6101.6745 34673.766
6101.7245 34799.63
6101.7745 34735.29
6101.8245 34893.85
6101.8745 35137.84
6101.9245 34845.082
6101.9745 34645.355
6102.0245 34648.332
6102.0745 34707.965
6102.1245 34620.375
6102.1745 34773.73
6102.2245 34812.09
6102.2745 34723.21
6102.3246 34531.004
6102.3746 34449.215
6102.4246 34348.348
6102.4746 34365.535
6102.5246 34505.203
6102.5746 34573.89
6102.6246 34602.25
6102.6746 34691.07
6102.7246 34753.6
6102.7746 34596.6
6102.8246 34760.72
6102.8746 34733.34
6102.9246 34725.934
6102.9746 34921.33
6103.0246 34966.535
6103.0746 35031.945
6103.1246 34909.56
6103.1746 34632.906
6103.2246 34749.387
6103.2746 34937.547
6103.3246 34929.504
6103.3746 34837.516
6103.4246 34945.496
6103.4746 34863.293
6103.5246 34706.723
6103.5746 34636.895
6103.6246 34753.562
6103.6746 34835.8
6103.7246 34789.234
6103.7746 34681.78
6103.8246 34654.867
6103.8746 35051.77
6103.9247 34939.375
6103.9747 34845.93
6104.0247 34839.367
6104.0747 34905.496
6104.1247 35029.945
6104.1747 35046.164
6104.2247 35065.176
6104.2747 35105.297
6104.3247 34889.086
6104.3747 34629.223
6104.4247 34641.227
6104.4747 34846.004
6104.5247 34933.51
6104.5747 34903.535
6104.6247 35019.008
6104.6747 35022.516
6104.7247 34753.71
6104.7747 34731.15
6104.8247 34856.35
6104.8747 34885.52
6104.9247 34806.457
6104.9747 34769.793
6105.0247 34785.797
6105.0747 34814.254
6105.1247 34788.387
6105.1747 34678.355
6105.2247 34832.715
6105.2747 34908.117
6105.3247 34841.727
6105.3747 34706.027
6105.4247 34765.188
6105.4747 34761.22
6105.5247 34637.18
6105.5748 34585.426
6105.6248 34761.574
6105.6748 34678.426
6105.7248 34965.26
6105.7748 35006.773
6105.8248 34775.875
6105.8748 34847.906
6105.9248 34821.594
6105.9748 34726.723
6106.0248 34667.582
6106.0748 34727.04
6106.1248 34794.152
6106.1748 34670.38
6106.2248 34564.12
6106.2748 34533.29
6106.3248 34537.355
6106.3748 34605.777
6106.4248 34731.05
6106.4748 34755.938
6106.5248 34604.844
6106.5748 34655.3
6106.6248 34751.402
6106.6748 34739.88
6106.7248 34664.9
6106.7748 34679.7
6106.8248 35003.695
6106.8748 35127.516
6106.9248 35048.043
6106.9748 34919.43
6107.0248 35423.61
6107.0748 35262.21
6107.1248 34954.52
6107.1749 34657.57
6107.2249 34479.72
6107.2749 34630.97
6107.3249 34582.73
6107.3749 34703.676
6107.4249 34954.723
6107.4749 34853.133
6107.5249 34692.465
6107.5749 34741.414
6107.6249 34702.297
6107.6749 34404.61
6107.7249 34275.047
6107.7749 34542.53
6107.8249 34639.586
6107.8749 34595.004
6107.9249 34628.598
6107.9749 35014.22
6108.0249 34705.547
6108.0749 34538.953
6108.1249 34721.23
6108.1749 34856.277
6108.2249 34749.215
6108.2749 34724.64
6108.3249 34697.562
6108.3749 34655.152
6108.4249 34949.8
6108.4749 34724.234
6108.5249 34656.94
6108.5749 34735.402
6108.6249 34771.246
6108.6749 34523.008
6108.7249 34714.816
6108.7749 34869.605
6108.825 34874.027
6108.875 34842.344
6108.925 34211.438
6108.975 34342.1
6109.025 34604.67
6109.075 34670.33
6109.125 34736.11
6109.175 34292.67
6109.225 34285.055
6109.275 34386.305
6109.325 34301.348
6109.375 34292.14
6109.425 34645.242
6109.475 34905.453
6109.525 34831.223
6109.575 34400.766
6109.625 34764.574
6109.675 34852.85
6109.725 34614.453
6109.775 34306.777
6109.825 34334.473
6109.875 34410.207
6109.925 34722.71
6109.975 34847.676
6110.025 34669.832
6110.075 34333.777
6110.125 34657.58
6110.175 34840.12
6110.225 34787.99
6110.275 34579.48
6110.325 34537.07
6110.375 34525.023
6110.4251 34608.816
6110.4751 34743.973
6110.5251 34827.176
6110.5751 34649.47
6110.6251 35018.07
6110.6751 34868.35
6110.7251 34585.906
6110.7751 34459.305
6110.8251 34060.77
6110.8751 34331.27
6110.9251 34554.457
6110.9751 34643.72
6111.0251 34612.65
6111.0751 34523.508
6111.1251 34482.504
6111.1751 34511.496
6111.2251 34432.367
6111.2751 34190.934
6111.3251 34447.453
6111.3751 34752.965
6111.4251 34906.734
6111.4751 34907.94
6111.5251 34824.074
6111.5751 34799.574
6111.6251 34630.07
6111.6751 34520.11
6111.7251 34623.984
6111.7751 34901.77
6111.8251 34440.523
6111.8751 34447.754
6111.9251 34508.46
6111.9751 34573.86
6112.0251 34637.69
6112.0752 34532.676
6112.1252 34626.348
6112.1752 34646.176
6112.2252 34602.375
6112.2752 34575.945
6112.3252 34681.523
6112.3752 34896.49
6112.4252 34696.977
6112.4752 34450.61
6112.5252 34558.793
6112.5752 34871.13
6112.6252 34682.88
6112.6752 34639.652
6112.7252 34559.46
6112.7752 34336.312
6112.8252 34371.746
6112.8752 34681.773
6112.9252 34737.34
6112.9752 34480.98
6113.0252 34152.0
6113.0752 34470.668
6113.1252 34557.723
6113.1752 34469.504
6113.2252 34416.305
6113.2752 34510.688
6113.3252 34711.47
6113.3752 34524.25
6113.4252 34685.836
6113.4752 34713.137
6113.5252 34546.85
6113.5752 34500.22
6113.6252 34718.453
6113.6752 34670.676
6113.7253 34524.902
6113.7753 34541.73
6113.8253 34850.184
6113.8753 34329.477
6113.9253 34686.78
6113.9753 34921.785
6114.0253 34967.76
6114.0753 34979.867
6114.1253 34748.67
6114.1753 34638.625
6114.2253 34656.266
6114.2753 34642.28
6114.3253 34602.03
6114.3753 34929.984
6114.4253 34579.46
6114.4753 34536.074
6114.5253 34397.598
6114.5753 34197.27
6114.6253 34435.895
6114.6753 34452.98
6114.7253 34654.074
6114.7753 34572.984
6114.8253 34348.215
6114.8753 34345.78
6114.9253 34650.797
6114.9753 34274.99
6115.0253 34275.465
6115.0753 34489.598
6115.1253 34604.86
6115.1753 34631.17
6115.2253 34192.816
6115.2753 34391.984
6115.3254 34671.414
6115.3754 34685.414
6115.4254 34422.38
6115.4754 34393.594
6115.5254 34400.562
6115.5754 34384.934
6115.6254 34337.996
6115.6754 34286.97
6115.7254 34327.773
6115.7754 34302.72
6115.8254 34356.38
6115.8754 34470.543
6115.9254 34662.5
6115.9754 35027.676
6116.0254 34370.99
6116.0754 34327.14
6116.1254 34349.668
6116.1754 34389.668
6116.2254 34596.207
6116.2754 34581.215
6116.3254 34600.293
6116.3754 34491.992
6116.4254 34494.344
6116.4754 34649.723
6116.5254 34550.645
6116.5754 34157.195
6116.6254 34231.293
6116.6754 34388.844
6116.7254 34488.508
6116.7754 34530.848
6116.8254 34498.785
6116.8754 34448.88
6116.9254 34412.32
6116.9755 34356.086
6117.0255 34304.613
6117.0755 34365.137
6117.1255 34650.273
6117.1755 34504.773
6117.2255 34577.316
6117.2755 34600.484
6117.3255 34337.945
6117.3755 34678.16
6117.4255 34629.223
6117.4755 34585.758
6117.5255 34605.973
6117.5755 34574.51
6117.6255 34349.887
6117.6755 34396.54
6117.7255 34224.8
6117.7755 34305.797
6117.8255 34355.227
6117.8755 34269.633
6117.9255 34375.33
6117.9755 34290.035
6118.0255 34327.03
6118.0755 34490.656
6118.1255 34522.07
6118.1755 34294.6
6118.2255 34279.875
6118.2755 34376.03
6118.3255 34432.098
6118.3755 34389.8
6118.4255 34324.504
6118.4755 34348.73
6118.5255 34401.484
6118.5756 34643.945
6118.6256 34692.12
6118.6756 34694.402
6118.7256 34664.92
6118.7756 34479.176
6118.8256 34227.13
6118.8756 34388.867
6118.9256 34502.25
6118.9756 34566.016
6119.0256 34564.17
6119.0756 34421.336
6119.1256 34413.65
6119.1756 34396.387
6119.2256 34444.832
6119.2756 34515.27
6119.3256 34506.902
6119.3756 34311.336
6119.4256 34062.633
6119.4756 34300.086
6119.5256 34376.49
6119.5756 34415.996
6119.6256 34491.04
6119.6756 34325.31
6119.7256 34523.09
6119.7756 33945.62
6119.8256 33923.766
6119.8756 34117.523
6119.9256 34218.848
6119.9756 34663.668
6120.0256 34488.758
6120.0756 34784.33
6120.1256 34725.383
6120.1756 34477.195
6120.2257 34351.152
6120.2757 34402.86
6120.3257 34379.824
6120.3757 34465.16
6120.4257 34236.81
6120.4757 34169.465
6120.5257 34401.438
6120.5757 34352.562
6120.6257 34269.523
6120.6757 34083.27
6120.7257 34423.86
6120.7757 34493.2
6120.8257 34221.21
6120.8757 34450.64
6120.9257 34585.926
6120.9757 34317.367
6121.0257 34347.14
6121.0757 34344.906
6121.1257 34295.03
6121.1757 34404.867
6121.2257 34258.11
6121.2757 34518.75
6121.3257 34672.535
6121.3757 34703.734
6121.4257 34611.473
6121.4757 34407.11
6121.5257 34159.496
6121.5757 34434.207
6121.6257 34429.613
6121.6757 34343.938
6121.7257 34382.91
6121.7757 34447.688
6121.8258 34088.375
6121.8758 34313.57
6121.9258 34349.855
6121.9758 34257.617
6122.0258 34226.67
6122.0758 34223.375
6122.1258 34077.35
6122.1758 34173.816
6122.2258 34492.66
6122.2758 34296.188
6122.3258 34138.445
6122.3758 34043.664
6122.4258 33937.027
6122.4758 34323.664
6122.5258 34017.676
6122.5758 34398.79
6122.6258 34374.227
6122.6758 34246.21
6122.7258 34303.332
6122.7758 34320.375
6122.8258 34261.62
6122.8758 34426.312
6122.9258 34468.66
6122.9758 34318.91
6123.0258 34225.25
6123.0758 34296.2
6123.1258 34084.895
6123.1758 34368.414
6123.2258 34417.65
6123.2758 34263.883
6123.3258 34163.98
6123.3758 34214.668
6123.4258 34303.867
6123.4759 34342.227
6123.5259 34531.016
6123.5759 34739.35
6123.6259 34500.48
6123.6759 34070.293
6123.7259 33914.04
6123.7759 34171.62
6123.8259 33946.33
6123.8759 34087.242
6123.9259 34128.21
6123.9759 34199.99
6124.0259 34186.836
6124.0759 34046.855
6124.1259 34159.145
6124.1759 34076.074
6124.2259 34319.336
6124.2759 34436.906
6124.3259 34502.76
6124.3759 34603.65
6124.4259 34601.66
6124.4759 34053.934
6124.5259 34495.117
6124.5759 34318.4
6124.6259 34406.938
6124.6759 34275.7
